"";"PC1";"PC3";"PC2"
"615";0,0354020959350443;-0,18945739617163;-1,01994473526821
"616";NA;NA;NA
"617";0,0530043468157692;-0,921242895844312;-0,063681466115408
"618";0,642406332101154;-0,399420917767033;-0,142627131265763
"619";NA;NA;NA
"620";NA;NA;NA
"621";0,807698090753639;-0,0342430961560513;-0,830348185799397
"622";NA;NA;NA
"623";NA;NA;NA
"624";NA;NA;NA
"625";NA;NA;NA
"626";NA;NA;NA
"627";NA;NA;NA
"628";NA;NA;NA
"629";NA;NA;NA
"630";NA;NA;NA
"631";-0,425274252680324;-0,206079438740622;-1,15674935055756
"632";NA;NA;NA
"633";0,629895675378254;0,315325619221173;0,272570994680393
"634";NA;NA;NA
"635";NA;NA;NA
"636";-0,630876507497134;-0,692158727214768;-0,195519387165037
"637";-0,810196806418828;-1,01733655753149;-0,357331509736711
"638";-1,34446713224015;-1,53712723769975;0,0950243282752184
"639";NA;NA;NA
"640";NA;NA;NA
"641";0,869393126369946;0,747104982869434;0,228343900010953
"642";-1,11750145916418;-0,320009173582609;0,176523818358681
"643";1,29006711115601;1,05743710382446;1,26821593599369
"644";1,16760395282386;1,07728338354956;0,906309448499336
"645";NA;NA;NA
"646";NA;NA;NA
"647";0,0942958456363266;0,614043245466553;0,871159515556657
"648";NA;NA;NA
"649";NA;NA;NA
"650";NA;NA;NA
"651";1,29006711115601;1,05743710382446;1,26821593599369
"652";-0,611160632077632;0,676286020839298;-0,898292535694828
"653";-1,50350406348482;-0,135801255276476;-0,636057260582923
"654";NA;NA;NA
"655";0,502450478781807;-0,461681849399142;-0,302265254240393
"656";-1,27374113398584;-0,200710749837634;-0,432081944234285
"657";NA;NA;NA
"658";NA;NA;NA
"659";NA;NA;NA
"660";1,00508986847788;0,991627576275562;0,624513804283119
"661";-0,33052109838957;-0,931465675788073;-0,196750479994607
"662";NA;NA;NA
"663";NA;NA;NA
"664";NA;NA;NA
"665";NA;NA;NA
"666";-1,5749820786505;-1,33788450411455;-0,876086039772917
"667";NA;NA;NA
"668";-1,72829564301072;-1,99593663085531;-1,85250617313753
"669";0,477081535706602;1,14086206021291;-0,398250721078623
"670";0,158946216022819;-0,0897216258762737;0,138559313174003
"671";-0,416976736363083;-1,14621565106592;-0,409249214128032
"672";0,531898065533099;1,03379746531172;-0,344789220653849
"673";NA;NA;NA
"674";-0,813222912257627;-0,928639336817828;-2,27877263078077
"675";NA;NA;NA
"676";NA;NA;NA
"677";NA;NA;NA
"678";NA;NA;NA
"679";NA;NA;NA
"680";NA;NA;NA
"681";-0,185058307805056;-0,536806728263519;-0,108706895612685
"682";NA;NA;NA
"683";NA;NA;NA
"684";0,997555063317462;1,12489384341875;-0,0825013018538858
"685";NA;NA;NA
"686";1,29006711115601;1,05743710382446;1,26821593599369
"687";NA;NA;NA
"688";-0,750147860481142;-0,763447527723915;-1,0442157401047
"689";NA;NA;NA
"690";0,141167656819115;1,34219425432656;0,787758915465561
"691";-0,47000367310081;1,12596808557514;0,155167212265048
"692";-1,19270133561289;-0,322423158607555;-1,15429656295687
"693";NA;NA;NA
"694";NA;NA;NA
"695";NA;NA;NA
"696";-1,52103960300476;-1,94962500007478;-1,86754802740689
"697";NA;NA;NA
"698";NA;NA;NA
"699";-0,831676038882228;-0,791888227648771;-1,59640214877142
"700";NA;NA;NA
"701";NA;NA;NA
"702";1,29006711115601;1,05743710382446;1,26821593599369
"703";0,952591482014718;-1,21880750969671;-1,51883162696202
"704";-0,295022612115684;-0,65743809177556;-0,36064858616582
"705";1,26356097542974;1,09622102365622;0,934670958638827
"706";NA;NA;NA
"707";NA;NA;NA
"708";1,29006711115601;1,05743710382446;1,26821593599369
"709";NA;NA;NA
"710";NA;NA;NA
"711";1,16646073051149;0,85876043308394;1,05980340981638
"712";NA;NA;NA
"713";NA;NA;NA
"714";1,12507090278569;0,963145332477264;0,699521937358557
"715";-1,84312051481425;-0,947864938774355;-0,827808910070563
"716";1,29006711115601;1,05743710382446;1,26821593599369
"717";1,34784879862379;0,997890767023426;0,516495085612146
"718";1,29006711115601;1,05743710382446;1,26821593599369
"719";NA;NA;NA
"720";NA;NA;NA
"721";-0,85189759603708;-0,491647584275795;-0,504227074528943
"722";NA;NA;NA
"723";NA;NA;NA
"724";NA;NA;NA
"725";NA;NA;NA
"726";NA;NA;NA
"727";NA;NA;NA
"728";-0,215614459066241;-0,185720729117912;0,0512993816137394
"729";NA;NA;NA
"730";-0,889097273613105;-0,236641857029318;-1,90485518867316
"731";-0,917329498819756;-0,298354837860515;-0,953421693807123
"732";NA;NA;NA
"733";NA;NA;NA
"734";1,34233084540191;1,06871146165402;0,817432290306094
"735";1,29006711115601;1,05743710382446;1,26821593599369
"736";NA;NA;NA
"737";1,29006711115601;1,05743710382446;1,26821593599369
"738";-0,726960454160824;-1,90605380145291;-0,663126191681077
"739";1,26356097542974;1,09622102365622;0,934670958638827
"740";NA;NA;NA
"741";NA;NA;NA
"742";NA;NA;NA
"743";NA;NA;NA
"744";NA;NA;NA
